,tokens,ner_tags
3004,"['We', 'stress', 'here', 'how', 'important', 'it', 'is', 'for', 'neighbouring', 'States', ',', 'the', 'Arab', 'League', 'and', 'the', 'United', 'Nations', 'to', 'continue', 'to', 'support', 'the', 'legitimate', 'Iraqi', 'Government', 'and', 'its', 'efforts', 'to', 'maintain', 'security', 'and', 'stability', 'in', 'Iraq', 'and', 'to', 'preserve', 'its', 'Arab', 'and', 'Islamic', 'identity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'I-MISC', 'O', 'O']"
3005,"['It', 'seems', 'clear', 'that', 'the', 'attainment', 'of', 'stability', 'in', 'Lebanon', 'is', 'closely', 'bound', 'to', 'free', 'national', 'reconciliation', ',', 'and', 'to', 'strengthened', 'national', ',', 'Arab', 'and', 'international', 'efforts', 'and', 'support', 'for', 'Lebanon', ""'s"", 'legitimacy', ',', 'with', 'a', 'view', 'to', 'preserving', 'its', 'security', ',', 'safety', 'and', 'stability', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3006,"['Lebanon', 'is', 'an', 'integral', 'part', 'of', 'the', 'system', 'of', 'regional', 'peace', 'and', 'security', 'in', 'the', 'Middle', 'East', 'and', 'as', 'such', 'should', 'be', 'supported', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3007,"['We', 'express', 'our', 'regret', 'at', 'the', 'assassinations', 'of', 'many', 'politicians', ',', 'officials', 'and', 'innocent', 'people', 'in', 'Lebanon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
3008,"['We', 'hope', 'that', 'Lebanon', 'will', 'overcome', 'the', 'current', 'crisis', 'so', 'that', 'its', 'people', 'can', 'live', 'in', 'security', 'and', 'peace', '.']","['O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3009,"['The', 'stability', 'and', 'unity', 'of', 'the', 'Sudan', 'are', 'fundamental', 'pillars', 'of', 'the', 'political', ',', 'economic', 'and', 'social', 'unity', 'of', 'Africa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
3010,"['We', 'commend', 'the', 'decision', 'of', 'the', 'brotherly', 'Sudan', 'to', 'agree', 'to', 'the', 'deployment', 'of', 'a', 'United', 'Nations-African', 'Union', 'hybrid', 'force', 'in', 'Darfur', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-MISC', 'I-ORG', 'O', 'O', 'O', 'I-LOC', 'O']"
3011,"['In', 'that', 'context', ',', 'we', 'hope', 'that', 'the', 'parties', 'to', 'the', 'conflict', 'in', 'the', 'Sudan', 'will', 'come', 'together', 'for', 'the', 'sake', 'of', 'their', 'country', 'and', 'its', 'prosperity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3012,"['The', 'Kingdom', 'of', 'Bahrain', 'recently', 'joined', 'the', 'International', 'Atomic', 'Energy', 'Agency', '(', 'IAEA', ')', ',', 'because', 'of', 'its', 'belief', 'in', 'the', 'Agency', ""'s"", 'important', 'role', 'in', 'strengthening', 'nuclear', 'non-proliferation', '.']","['O', 'I-LOC', 'O', 'I-LOC', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3013,"['In', 'order', 'to', 'avoid', 'a', 'nuclear', 'arms', 'race', 'in', 'the', 'Middle', 'East', ',', 'the', 'Kingdom', 'of', 'Bahrain', 'underlines', 'the', 'importance', 'of', 'freeing', 'the', 'region', 'from', 'nuclear', 'weapons', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3014,"['It', 'therefore', 'urges', 'the', 'parties', 'concerned', ',', 'including', 'the', 'Islamic', 'Republic', 'of', 'Iran', ',', 'to', 'be', 'more', 'transparent', 'and', 'to', 'cooperate', 'fully', 'with', 'the', 'terms', 'of', 'the', 'Treaty', 'on', 'the', 'Non-', 'Proliferation', 'of', 'Nuclear', 'Weapons', '(', 'NPT', ')', 'so', 'as', 'to', 'build', 'tranquillity', 'and', 'peace', 'of', 'mind', 'among', 'neighbouring', 'States', 'in', 'the', 'Gulf', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
3015,"['The', 'Kingdom', 'of', 'Bahrain', 'reaffirms', 'the', 'right', 'of', 'all', 'States', 'to', 'utilize', 'nuclear', 'power', 'for', 'peaceful', 'purposes', '.']","['O', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3016,"['It', 'also', 'demands', 'that', 'Israel', 'place', 'all', 'its', 'nuclear', 'facilities', 'under', 'the', 'comprehensive', 'safeguards', 'regime', 'of', 'the', 'IAEA', 'and', 'become', 'a', 'party', 'to', 'the', 'NPT', 'in', 'order', 'to', 'promote', 'the', 'Treaty', ""'s"", 'universality', '.']","['O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3017,"['In', 'order', 'to', 'promote', 'friendly', 'relations', 'and', 'cooperation', 'between', 'members', 'of', 'the', 'Gulf', 'Cooperation', 'Council', '(', 'GCC', ')', 'and', 'the', 'Islamic', 'Republic', 'of', 'Iran', ',', 'the', 'Kingdom', 'of', 'Bahrain', 'reaffirms', 'the', 'right', 'of', 'the', 'brotherly', 'United', 'Arab', 'Emirates', 'to', 'recover', 'its', 'three', 'occupied', 'islands', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'I-ORG', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3018,"['It', 'hopes', 'that', 'the', 'two', 'countries', 'will', 'increase', 'their', 'efforts', 'and', 'their', 'contacts', 'to', 'resolve', 'this', 'issue', 'either', 'through', 'direct', 'negotiation', 'or', 'by', 'referring', 'it', 'to', 'the', 'International', 'Court', 'of', 'Justice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']"
3019,"['Global', 'climate', 'change', 'has', 'become', 'one', 'of', 'the', 'most', 'dangerous', 'challenges', 'threatening', 'the', 'world', 'and', 'its', 'inhabitants', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3020,"['Climate', 'change', 'not', 'only', 'has', 'an', 'impact', 'on', 'the', 'environment', ',', 'but', 'also', 'severely', 'affects', 'the', 'world', ""'s"", 'economic', 'and', 'social', 'order', 'and', 'hinders', 'development', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3021,"['We', 'therefore', 'call', 'upon', 'all', 'States', 'to', 'cooperate', 'in', 'order', 'to', 'identify', 'solutions', 'and', 'ways', 'to', 'deal', 'with', 'this', 'phenomenon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3022,"['Here', 'I', 'wish', 'to', 'commend', 'the', 'high-level', 'event', 'on', 'climate', 'change', ',', 'convened', 'by', 'the', 'Secretary-General', 'on', '24', 'September', '2007', 'in', 'New', 'York', ',', 'on', 'the', 'theme']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O']"
3023,"['""', 'The', 'future', 'in', 'our', 'hands:', 'Addressing', 'the', 'leadership', 'challenge', 'of', 'climate', 'change', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3024,['.'],['O']
3025,"['Our', 'faith', 'in', 'a', 'single', 'human', 'destiny', 'requires', 'us', 'to', 'consolidate', 'a', 'culture', 'of', 'peace', ',', 'brotherhood', 'and', 'dialogue', 'among', 'all', 'nations', 'and', 'peoples', 'and', 'to', 'abandon', 'phenomena', 'of', 'hatred', ',', 'discrimination', 'and', 'division', '—', 'including', 'what', 'has', 'been', 'dubbed', 'Islamophobia', '—', 'which', 'some', 'are', 'promoting', 'to', 'incite', 'upheaval', 'and', 'hatred', 'between', 'peoples', 'in', 'order', 'to', 'serve', 'their', 'own', 'narrow', 'political', 'agendas', 'and', 'interests', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3026,"['Those', 'individuals', 'forget', 'that', 'Islam', 'is', 'a', 'monotheistic', 'religion', 'and', 'that', 'it', 'stresses', 'brotherhood', ',', 'love', ',', 'coexistence', 'and', 'tolerance', '.']","['O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3027,"['We', 'hope', 'in', 'this', 'context', 'that', 'the', 'High-level', 'Dialogue', 'to', 'be', 'held', 'by', 'the', 'General', 'Assembly', 'on', '4', 'and', '5', 'October', 'will', 'contribute', 'to', 'reinforcing', 'the', 'values', 'of', 'tolerance', ',', 'understanding', 'and', 'respect', 'for', 'religions', 'and', 'cultures', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3028,"['The', 'Kingdom', 'of', 'Bahrain', 'reaffirms', 'the', 'importance', 'of', 'joint', 'efforts', 'towards', 'a', 'new', 'international', 'environment', ',', 'in', 'which', 'we', 'can', 'achieve', 'our', 'hope', 'and', 'aspiration', 'to', 'live', 'in', 'peace', ',', 'security', 'and', 'stability', 'in', 'a', 'world', 'in', 'which', 'mankind', 'will', 'also', 'live', 'in', 'respect', ',', 'dignity', 'and', 'humanity', ';', 'a', 'world', 'in', 'which', 'nations', 'will', 'achieve', 'development', 'and', 'build', 'prosperity', 'and', 'well-being', ';', 'a', 'world', 'that', 'will', 'accept', 'the', 'cultures', 'of', 'others', 'in', 'peaceful', 'coexistence', ',', 'free', 'from', 'hatred', 'and', 'intolerance', ';', 'and', 'a', 'world', 'that', 'believes', 'in', 'the', 'unity', 'of', 'human', 'destiny', 'and', 'will', 'work', 'to', 'attain', 'security', ',', 'prosperity', ',', 'justice', 'and', 'peace', 'for', 'humankind', '.']","['O', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3029,"['I', 'would', 'like', 'first', 'to', 'congratulate', 'you', ',', 'Mr.', 'President', ',', 'on', 'your', 'election', 'to', 'your', 'prestigious', 'office', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3030,"['Your', 'vast', 'political', 'experience', 'and', 'diplomatic', 'skills', 'will', 'undoubtedly', 'guide', 'the', 'General', 'Assembly', 'towards', 'success', 'in', 'dealing', 'with', 'its', 'important', 'agenda', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3031,"['I', 'wish', 'to', 'express', 'our', 'deep', 'satisfaction', 'and', 'pride', 'at', 'the', 'significant', 'achievements', 'of', 'your', 'predecessor', ',', 'Her', 'Excellency', 'Sheikha', 'Haya', 'Rashed', 'Al-Khalifa', ',', 'during', 'her', 'presidency', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
3032,"['Her', 'stature', 'and', 'accomplishments', 'symbolize', 'the', 'prominent', 'role', 'that', 'women', 'are', 'playing', 'in', 'the', 'Muslim', 'world', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O']"
3033,"['Let', 'me', 'also', 'express', 'our', 'high', 'appreciation', 'to', 'Mr.', 'Ban', 'Ki-moon', 'for', 'the', 'distinctive', 'and', 'assiduous', 'manner', 'in', 'which', ',', 'as', 'our', 'new', 'Secretary-General', ',', 'he', 'has', 'engaged', 'himself', 'to', 'address', 'crises', 'and', 'humanitarian', 'situations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3034,"['We', 'support', 'the', 'Secretary-General', ""'s"", 'commitment', 'to', 'improving', 'the', 'United', 'Nations', 'so', 'that', 'it', 'can', 'respond', 'to', 'contemporary', 'challenges', 'and', 'opportunities', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3035,"['The', 'end', 'of', 'the', 'cold', 'war', 'at', 'the', 'dawn', 'of', 'the', 'twenty-first', 'century', 'gave', 'rise', 'to', 'hopes', 'for', 'a', 'better', 'future', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3036,"['A', 'decade', 'later', ',', 'the', 'world', 'is', 'in', 'the', 'grip', 'of', 'deepening', 'uncertainty', 'and', 'rising', 'turbulence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3037,"['There', 'are', 'new', 'threats', 'of', 'terrorism', ',', 'violence', 'and', 'widening', 'divisions', 'among', 'cultures', 'and', 'societies', ',', 'driven', 'by', 'suspicion', 'and', 'prejudice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3038,"['At', 'the', 'heart', 'of', 'that', 'growing', 'malaise', 'is', 'not', 'a', 'clash', 'of', 'values', 'or', 'civilizations', ';', 'it', 'is', 'the', 'failure', 'of', 'the', 'international', 'community', 'to', 'address', 'festering', 'disputes', 'and', 'our', 'collective', 'inability', 'to', 'universalize', 'the', 'opportunities', 'and', 'benefits', 'offered', 'by', 'the', 'phenomenal', 'advances', 'of', 'technology', 'and', 'globalization', 'for', 'the', 'betterment', 'of', 'all', 'peoples', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3039,"['Conflicts', 'continue', 'in', 'Palestine', ',', 'Iraq', 'and', 'Afghanistan', '.']","['O', 'O', 'O', 'I-LOC', 'O', 'I-LOC', 'O', 'I-LOC', 'O']"
3040,"['In', 'South', 'Asia', ',', 'the', 'Kashmir', 'dispute', 'is', 'yet', 'to', 'be', 'resolved', '.']","['O', 'I-LOC', 'I-LOC', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3041,"['Old', 'disputes', 'are', 'compounded', 'by', 'new', 'confrontations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3042,"['Also', ',', 'serious', 'challenges', 'are', 'emerging', 'in', 'the', 'shape', 'of', 'climate', 'change', ',', 'energy', 'security', ',', 'and', 'financial', 'and', 'trade', 'imbalances', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3043,"['In', 'this', 'complex', 'world', ',', 'the', 'United', 'Nations', 'provides', 'a', 'critical', 'and', 'indispensable', 'role', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3044,"['The', 'United', 'Nations', 'is', 'at', 'the', 'apex', 'of', 'expanding', 'international', 'interaction', 'and', 'remains', 'the', 'only', 'acknowledged', 'instrument', 'for', 'regulating', 'global', 'affairs', 'on', 'the', 'basis', 'of', 'agreed', 'principles', 'and', 'norms', '.']","['O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3045,"['Terrorism', 'is', 'a', 'grave', 'and', 'pervasive', 'threat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3046,"['Terrorism', 'destabilizes', 'societies', '.']","['O', 'O', 'O', 'O']"
3047,"['It', 'must', 'not', 'be', 'associated', 'with', 'any', 'faith', 'or', 'culture', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3048,"['It', 'must', 'be', 'countered', 'and', 'rejected', ',', 'addressing', 'both', 'its', 'manifestations', 'and', 'its', 'root', 'causes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3049,"['Equally', 'disturbing', 'are', 'trends', 'to', 'malign', 'other', 'cultures', 'and', 'faiths', 'and', 'reinforce', 'divisions', ',', 'especially', 'between', 'the', 'West', 'and', 'the', 'Islamic', 'world', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O']"
3050,"['Tolerating', 'Islamophobia', 'in', 'the', 'guise', 'of', 'freedom', 'of', 'expression', 'is', 'dangerous', '.']","['O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3051,"['More', 'than', 'ever', 'before', ',', 'in', 'this', 'globalized', 'world', 'we', 'need', 'understanding', ',', 'harmony', 'and', 'the', 'building', 'of', 'bridges', 'among', 'all', 'cultures', 'and', 'peoples', 'through', 'such', 'initiatives', 'as', 'the', 'Alliance', 'of', 'Civilizations', ',', 'interfaith', 'dialogue', 'and', 'enlightened', 'moderation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3052,"['Conflict', 'and', 'violence', 'in', 'the', 'Middle', 'East', 'are', 'fundamentally', 'linked', 'to', 'the', 'Palestinian', 'issue', 'that', 'has', 'agitated', 'two', 'generations', 'of', 'Palestinians', 'and', 'Muslims', 'around', 'the', 'world', '.']","['O', 'O', 'O', 'O', 'O', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'I-MISC', 'O', 'O', 'O', 'O']"
3053,"['Essentially', ',', 'Palestine', 'is', 'an', 'issue', 'of', 'freedom', '.']","['O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
3054,"['Security', 'cannot', 'be', 'ensured', 'by', 'denying', 'the', 'Palestinians', 'their', 'freedom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O']"
3055,"['Salvation', 'lies', 'in', 'what', 'the', 'Arab', 'nations', 'proposed', 'in', 'Beirut', 'five', 'years', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O']"
3056,"['Pakistan', 'supports', 'that', 'position', '.']","['I-LOC', 'O', 'O', 'O', 'O']"
3057,"['The', 'world', 'has', 'a', 'historical', 'responsibility', 'to', 'end', 'the', 'tragedy', 'of', 'the', 'Palestinian', 'people', 'by', 'enabling', 'them', 'to', 'establish', 'their', 'own', 'State', 'in', 'Palestine', ',', 'consistent', 'with', 'Security', 'Council', 'resolutions', '242', '(', '1967', ')', 'and', '338', '(', '1973', ')', 'and', 'the', 'Arab', 'peace', 'plan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '0', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O']"
3058,"['Israel', 'must', 'also', 'withdraw', 'from', 'the', 'other', 'occupied', 'Arab', 'territories', 'and', 'fully', 'respect', 'the', 'territorial', 'and', 'sovereign', 'integrity', 'of', 'Lebanon', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
3059,"['Efforts', 'that', 'deflect', 'from', 'those', 'basic', 'imperatives', 'will', 'only', 'prolong', 'agony', 'and', 'turmoil', 'in', 'the', 'region', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3060,"['Pakistan', 'is', 'deeply', 'concerned', 'over', 'the', 'grave', 'situation', 'in', 'Iraq', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O']"
3061,"['We', 'deplore', 'the', 'internecine', 'bloodshed', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
3062,"['Peace', 'in', 'Iraq', 'can', 'emerge', 'only', 'through', 'dialogue', ',', 'mutual', 'cooperation', 'and', 'tolerance', '.']","['O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3063,"['It', 'is', 'vital', 'both', 'for', 'the', 'Iraqi', 'people', 'and', 'for', 'the', 'region', 'to', 'ensure', 'the', 'preservation', 'of', 'the', 'unity', 'and', 'territorial', 'integrity', 'of', 'Iraq', 'and', 'full', 'respect', 'for', 'its', 'sovereignty', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3064,"['Pakistan', 'is', 'also', 'disturbed', 'by', 'the', 'ominous', 'confrontation', 'over', 'Iran', ""'s"", 'nuclear', 'issue', '.']","['I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-LOC', 'O', 'O', 'O', 'O']"
